DOI,Title,Year,First Authors,Affiliation
https://doi.org/10.1016/j.envres.2019.02.014,Effects of historic radiation dose on the frequency of sex-linked recessive lethals in Drosophila populations following the Chernobyl nuclear accident,2019,"['Hancock, S', 'Vo, NTK', 'Byun, SH', 'Zainullin, VG', 'Seymour, CB', 'Mothersill, C']",McMaster University
https://doi.org/10.1002/wsb.1134,Extrusion of Intracoelomic Radiotransmitters by Hawaiian Ducks,2020,"['Malachowski, CP', 'Dugger, BD', 'Heard, DJ']",Oregon State University
https://doi.org/10.1016/j.applanim.2020.105049,The effect of castration on home range size and activity patterns of domestic cats living in a natural area in a protected area on a Brazilian island,2020,"['Ferreira, GA', 'Machado, JC', 'Nakano-Oliveira, E', 'Andriolo, A', 'Genaro, G']",Universidade Federal de Juiz de Fora
https://doi.org/10.2981/wlb.00760,All forests are not equal: population demographics and denning behaviour of a recovering small carnivore in human modified landscapes,2020,"['Twining, JP', 'Montgomery, WI', 'Reid, N', 'Marks, N', 'Tosh, DG', 'Scantlebury, DM']",Queens University Belfast
https://doi.org/10.1002/jwmg.21747,Dispersal of juvenile bobcats in a recolonizing population,2019,"['Hughes, AM', 'Reding, DM', 'Tucker, SA', 'Gosselink, TE', 'Clark, WR']",Iowa State University
https://doi.org/10.1002/jwmg.21943,Winter Survival of Female Ring-Necked Ducks in the Southern Atlantic Flyway,2020,"['Mezebish, TD', 'Olsen, GH', 'Goodman, M', 'Rohwer, FC', 'McConnell, MD']",University System of Georgia
https://doi.org/10.1002/jwmg.21833,Differential Resource Use between Native and Introduced Gray Squirrels,2020,"['Johnston, AN', 'Vander Haegen, WM', 'West, SD']",University of Washington
https://doi.org/10.3390/ani10091600,"A Camera-Trap Home-Range Analysis of the Indian Leopard (Panthera pardus fusca) in Jaipur, India",2020,"['Kumbhojkar, S', 'Yosef, R', 'Mehta, A', 'Rakholia, S']",Ben Gurion University
https://doi.org/10.1016/j.agee.2020.106819,How do agricultural practices affect the movement behaviour of European brown hares (Lepus europaeus)?,2020,"['Ullmann, W', 'Fischer, C', 'Kramer-Schadtd, S', 'Pirhofer-Walzl, K', 'Glemnitz, M', 'Blaum, N']",University of Potsdam
https://doi.org/10.1007/s10531-019-01863-z,Excellent performances of dogs to detect cryptic tortoises in Mediterranean scrublands,2019,"['Jean-Marie, B', 'Raphael, G', 'Fabien, R', 'Besnard, A', 'Caron, S', 'Nicolas, B', 'Xavier, B']",Centre National de la Recherche Scientifique (CNRS)
https://doi.org/10.1002/wsb.1125,Nesting Ecology of Northern Bobwhite on a Working Farm,2020,"['Richardson, AD', 'Kroeger, AJ', 'Moorman, CE', 'Harper, CA', 'Gardner, B', 'Jones, MD', 'Strope, BM']",University of North Carolina
https://doi.org/10.1007/s10344-020-1370-7,Towards the comparison of home range estimators obtained from contrasting tracking regimes: the wild boar as a case study,2020,"['Peris, A', 'Closa, F', 'Marco, I', 'Acevedo, P', 'Barasona, JA', 'Casas-Diaz, E']",Autonomous University of Barcelona
https://doi.org/10.1002/ece3.6723,Minimum habitat thresholds required for conserving mountain lion genetic diversity,2020,"['Dellinger, JA', 'Gustafson, KD', 'Gammons, DJ', 'Ernest, HB', 'Torres, SG']",Arkansas State University
https://doi.org/10.1016/j.biocon.2020.108456,Poaching-related disappearance rate of wolves in Sweden was positively related to population size and negatively to legal culling,2020,"['Liberg, O', 'Suutarinen, J', 'Akesson, M', 'Andren, H', 'Wabakken, P', 'Wikenros, C', 'Sand, H']",Swedish University of Agricultural Sciences
https://doi.org/10.1016/j.biocon.2019.02.039,Left out in the rain: Comparing productivity of two associated species exposes a leak in the umbrella species concept,2019,"['Kramer, GR', 'Peterson, SM', 'Daly, KO', 'Streby, HM', 'Andersen, DE']",University of Minnesota System
https://doi.org/10.1007/s10344-019-1326-y,"Detection of selected pathogens in Apennine wolf (Canis lupus italicus) by a non-invasive GPS-based telemetry sampling of two packs from Majella National Park, Italy",2019,"['Di Francesco, CE', 'Smoglica, C', 'Paoletti, B', 'Angelucci, S', 'Innocenti, M', 'Antonucci, A', 'Di Domenico, G', 'Marsilio, F']",University of Teramo
https://doi.org/10.1002/jwmg.21748,"Social organization, home ranges, and extraterritorial forays of black-backed jackals",2019,"['Kamler, JF', 'Stenkewitz, U', 'Gharajehdaghipour, T', 'Macdonald, DW']",League of European Research Universities - LERU
https://doi.org/10.1002/jwmg.21737,Diets of native and introduced tree squirrels in Washington,2019,"['Johnston, AN', 'West, SD', 'Vander Haegen, WM']",University of Washington
https://doi.org/10.1016/j.biocon.2019.01.016,"Habituation, sensitization, or consistent behavioral responses? Brown bear responses after repeated approaches by humans on foot",2019,"['Ordiz, A', 'Moen, GK', 'Saebo, S', 'Stenset, N', 'Swenson, JE', 'Stoen, OG']",Norwegian University of Life Sciences
https://doi.org/10.1111/eth.13106,Analysis of central place foraging behaviour of wolves using hidden Markov models,2021,"['Ylitalo, AK', 'Heikkinen, J', 'Kojola, I']",Natural Resources Institute Finland (Luke)
https://doi.org/10.1093/conphys/coaa033,"Handling, infectious agents and physiological condition influence survival and post-release behaviour in migratory adult coho salmon after experimental displacement",2020,"['Chapman, JM', 'Teffer, AK', 'Bass, AL', 'Hinch, SG', 'Patterson, DA', 'Miller, KM', 'Cooke, SJ']",Carleton University
https://doi.org/10.1007/s10336-020-01798-1,The impact of tag position and mass on motor behavior in pigeons,2020,"['Tian, XM', 'Gong, ZW', 'Zhang, YF', 'Xu, WB', 'Liu, HW', 'Zhou, ZY', 'Liu, DH', 'Wang, ZL']",Zhengzhou University
https://doi.org/10.24099/vet.arhiv.0727,Conservation at the individual level: successful rehabilitation and post-release monitoring of an Italian wolf (Canis lupus italicus) injured in a car accident,2020,"['Musto, C', 'Caniglia, R', 'Fabbri, E', 'Galaverni, M', 'Romagnoli, N', 'Pinna, S', 'Berti, E', 'Naldi, M', 'Bologna, E', 'Molinari, L', 'Del Magno, S', 'Delogu, M']",University of Bologna
https://doi.org/10.1007/s11252-019-00841-1,Assessment of critical habitat for common snapping turtles (Chelydra serpentina) in an urbanized coastal wetland,2019,"['Piczak, ML', 'Chow-Fraser, P']",McMaster University
https://doi.org/10.5751/ACE-01463-150102,"The fall migratory movements of Bank Swallows, Riparia riparia: fly-and-forage migration?",2020,"['Imlay, TL', 'Saldanha, S', 'Taylor, PD']",Acadia University
https://doi.org/10.1016/j.japb.2020.03.003,A first study on home range and habitat characteristics of a tawny owl breeding pair: a case study using direct tracking in the Korean Peninsula,2020,"['Choi, WS', 'Sung, H', 'Park, JC', 'Kim, WY']",Chonnam National University
https://doi.org/10.1002/jwmg.21975,Landscape Connectivity Influences Survival and Resource Use following Long-Distance Translocation of Northern Bobwhite,2021,"['Coppola, PM', 'Williams, CK', 'Terhune, TM', 'Parke, J', 'Cecil, J']",University of Delaware
https://doi.org/10.1002/jwmg.21782,Lifetime Sex-Specific Moose Mortality During an Intentional Population Reduction,2020,"['Boertje, RD', 'Frye, GG', 'Young, DD']",Alaska Department of Fish & Game
https://doi.org/10.1002/jwmg.21920,Direct and Indirect Effects of Fire on Eastern Box Turtles,2020,"['Harris, KA', 'Clark, JD', 'Elmore, RD', 'Harper, CA']",University of Tennessee System
https://doi.org/10.1002/ece3.6754,Survival and cause-specific mortality of harvested willow ptarmigan (Lagopus lagopus) in central Norway,2020,"['Israelsen, MF', 'Eriksen, LF', 'Moa, PF', 'Hagen, BR', 'Nilsen, EB']",Norwegian Institute Nature Research
https://doi.org/10.2981/wlb.00598,"Effects of forest characteristics on ruffed grouse nesting ecology in central Maine, USA",2020,"['Mangelinckx, JM', 'Brown, SR', 'Allen, RB', 'Sullivan, K', 'Blomberg, EJ']",University of Maine System
https://doi.org/10.1002/ajp.23112,Are social media reports useful for assessing small ape occurrence? A pilot study from Peninsular Malaysia,2020,"['Rameli, NIAM', 'Lappan, S', 'Bartlett, TQ', 'Ahmad, SK', 'Ruppert, N']",Universiti Sains Malaysia
https://doi.org/10.1007/s10344-019-1332-0,Backpack-mounted satellite transmitters do not affect reproductive performance in a migratory bustard,2019,"['Burnside, RJ', 'Guilherme, JL', 'Collar, NJ', 'Dolman, PM']",University of East Anglia
https://doi.org/10.1371/journal.pone.0232705,Vaccination and monitoring strategies for epidemic prevention and detection in the Channel Island fox (Urocyon littoralis),2020,"['Sanchez, JN', 'Hudgens, BR']",University of California System
https://doi.org/10.1002/ece3.6583,Factors influencing productivity of eastern wild turkeys in northeastern South Dakota,2020,"['Tyl, RM', 'Rota, CT', 'Lehman, CP']",West Virginia University
https://doi.org/10.1080/00063657.2019.1617234,Variation in ectoparasitic sheep tick Ixodes ricinus infestation on European Golden Plover chicks Pluvialis apricaria and implications for growth and survival,2019,"['Douglas, DJT', 'Pearce-Higgins, JW']",Royal Society for Protection of Birds
https://doi.org/10.1371/journal.pone.0229242,Survival of white-tailed deer fawns in central Iowa,2020,"['Mcgovern, PG', 'Dinsmore, SJ', 'Blanchong, JA']",Iowa State University
https://doi.org/10.1016/j.ecolmodel.2020.109306,Modelling the effects of ionising radiation on a vole population from the Chernobyl Red forest in an ecological context,2020,"['Batlle, JVI', 'Sazykina, T', 'Kryshev, A', 'Wood, MD', 'Smith, K', 'Copplestone, D', 'Biermans, G']",Belgian Nuclear Research Centre (SCK-CEN)
https://doi.org/10.1016/j.ecocom.2020.100813,Using agent-based models to inform the dynamics of winter tick parasitism of moose,2020,"['Healy, C', 'Pekins, PJ', 'Atallah, S', 'Congalton, RG']",University System Of New Hampshire
https://doi.org/10.1002/jwmg.21674,Annual survival in female white-winged scoters and lesser scaup,2019,"['Slattery, SM', 'Clark, RG']",Environment & Climate Change Canada
https://doi.org/10.1002/jwmg.21710,Winter predation patterns of wolves in northwestern wyoming,2019,"['Woodruff, SP', 'Jimenez, MD']",United States Department of the Interior
https://doi.org/10.1186/s13750-020-00195-8,The spatial distribution of illegal hunting of terrestrial mammals in Sub-Saharan Africa: a systematic map,2020,"['Duporge, I', 'Hodgetts, T', 'Wang, T', 'Macdonald, DW']",League of European Research Universities - LERU
https://doi.org/10.1071/WR19229,Systematic review of equids and telemetry collars: implications for deployment and reporting,2020,"['Hennig, JD', 'Scasta, JD', 'Beck, JL', 'Schoenecker, KA', 'King, SRB']",University of Wyoming
https://doi.org/10.1002/jwmg.21749,Greater sage-grouse habitat function relative to 230-kV transmission lines,2019,"['Lebeau, CW', 'Smith, KT', 'Holloran, MJ', 'Beck, JL', 'Kauffman, ME', 'Johnson, GD']",University of Wyoming
https://doi.org/10.1002/jwmg.21848,Migratory Flyways May Affect Population Structure in Double-Crested Cormorants,2020,"['Kimble, SJA', 'Dorr, BS', 'Hanson-Dorr, KC', 'Rhodes, OE', 'Devault, TL']",University System of Maryland
https://doi.org/10.1002/jwmg.21925,Northern Bobwhite Non-Breeding Habitat Selection in a Longleaf Pine Woodland,2020,"['Kroeger, AJ', 'DePerno, CS', 'Harper, CA', 'Rosche, SB', 'Moorman, CE']",University of North Carolina
https://doi.org/10.1016/j.jenvrad.2019.02.012,Bioaccumulation of Cs-137 in anuran larvae utilizing a contaminated effluent canal on the US Department of Energy's Savannah River Site,2019,"['Leaphart, JC', 'Wilms, KC', 'Bryan, AL', 'Beasley, JC']",United States Department of Energy (DOE)
https://doi.org/10.1002/jwmg.21845,Effects of Wild Pig Disturbance on Forest Vegetation and Soils,2020,"['Gray, SM', 'Roloff, GJ', 'Kramer, DB', 'Etter, DR', 'Vercauteren, KC', 'Montgomery, RA']",Michigan State University
https://doi.org/10.1016/j.mambio.2019.09.011,Mapping an elusive arboreal rodent: Combining nocturnal acoustic surveys and citizen science data extends the known distribution of the edible dormouse (Glis glis) in the Czech Republic,2019,"['Adamik, P', 'Polednik, L', 'Polednikova, K', 'Romportl, D']",Palacky University Olomouc
https://doi.org/10.1002/jwmg.21666,Land use and dispersal influence mortality in white-tailed deer,2019,"['Haus, JM', 'Webb, SL', 'Strickland, BK', 'Rogerson, JE', 'Bowman, JL']",University of Delaware
https://doi.org/10.1088/1755-1315/449/1/012044,The utilization of trees by endangered primate species Javan slow loris (Nycticebus javanicus) in shade-grown coffee agroforestry of Central Java,2020,"['Sari, DF', 'Budiadi', 'Imron, MA']",Gadjah Mada University
https://doi.org/10.1002/jwmg.21758,Survival and movements of head-started Mojave desert tortoises,2019,"['Daly, JA', 'Buhlmann, KA', 'Todd, BD', 'Moore, CT', 'Peaden, JM', 'Tuberville, TD']",United States Department of Energy (DOE)
https://doi.org/10.1002/jwmg.21638,Elk forage and risk tradeoffs during the fall archery season,2019,"['Devoe, JD', 'Proffitt, KM', 'Mitchell, MS', 'Jourdonnais, CS', 'Barker, KJ']",University of Montana System
https://doi.org/10.1002/wsb.1077,A Modified Suture Technique for Attaching Radiotransmitters to Northern Bobwhite Chicks,2020,"['Terhune, TM', 'Caudill, D', 'Terhune, VH', 'Martin, JA']",Alaska Department of Fish & Game
https://doi.org/10.3390/ani10071123,"Behavior in Free-Living American Black Bear Dens: Parturition, Maternal Care, and Cub Behavior",2020,"['Rogers, LL', 'McColley, L', 'Dalton, J', 'Stroner, J', 'Hajicek, D', 'Partin, A', 'Burghardt, GM']",University of Tennessee System
https://doi.org/10.1002/jwmg.21586,"Spotted owl foraging patterns following fuels treatments, Sierra Nevada, California",2019,"['Gallagher, CV', 'Keane, JJ', 'Shaklee, PA', 'Kramer, HA', 'Gerrard, R']",United States Department of Agriculture (USDA)
https://doi.org/10.1002/jwmg.21597,Survival and cause-specific mortality of desert bighorn sheep lambs,2019,"['Cain, JW', 'Karsch, RC', 'Goldstein, EJ', 'Rominger, EM', 'Gould, WR']",New Mexico State University
https://doi.org/10.1071/WR20069,Optimising deployment time of remote cameras to estimate abundance of female bighorn sheep,2021,"['Taylor, JC', 'Bates, SB', 'Whiting, JC', 'McMillan, BR', 'Larsen, RT']",Brigham Young University
https://doi.org/10.1002/jwmg.21956,Factors Influencing Survival Rates of Pronghorn Fawns in Idaho,2021,"['Panting, BR', 'Gese, EM', 'Conner, MM', 'Bergen, S']",Utah System of Higher Education
https://doi.org/10.1002/jwmg.21873,Environmental Influences on Dall's Sheep Survival,2020,"['Van de Kerk, M', 'Arthur, S', 'Bertram, M', 'Borg, B', 'Herriges, J', 'Lawler, J', 'Mangipane, B', 'Koizumi, CL', 'Wendling, B', 'Prugh, L']",University of Washington
https://doi.org/10.1002/jwmg.21720,Effects of post-release movements on survival of translocated sage-grouse,2019,"['Ebenhoch, K', 'Thornton, D', 'Shipley, L', 'Manning, JA', 'White, K']",Washington State University
https://doi.org/10.1016/j.foreco.2019.02.042,Microsites and structures used by fishers (Pekania pennanti) in the southern Sierra Nevada: A comparison of forest elements used for daily resting relative to reproduction,2019,"['Green, RE', 'Purcell, KL', 'Thompson, CM', 'Kelt, DA', 'Wittmer, HU']",United States Department of Agriculture (USDA)
https://doi.org/10.1002/jwmg.21561,Lesser prairie-chicken space use in relation to anthropogenic structures,2019,"['Plumb, RT', 'Lautenbach, JM', 'Robinson, SG', 'Haukos, DA', 'Winder, VL', 'Hagen, CA', 'Sullins, DS', 'Pitman, JC', 'Dahlgren, DK']",Kansas State University
https://doi.org/10.1002/jwmg.21741,Migratory connectivity of American woodcock derived using satellite telemetry,2019,"['Moore, JD', 'Andersen, DE', 'Cooper, TR', 'Duguay, JP', 'Oldenburger, SL', 'Al Stewart, C', 'Krementz, DG']",University of Arkansas System
https://doi.org/10.7717/peerj.9229,"Consumer perceptions and reported wild and domestic meat and fish consumption behavior during the Ebola epidemic in Guinea, West Africa",2020,"['Duonamou, L', 'Konate, A', 'Djossou, SD', 'Mensah, GA', 'Xu, JL', 'Humle, T']",Beijing Forestry University
https://doi.org/10.1002/wmon.1041,"Dynamics, Persistence, and Genetic Management of the Endangered Florida Panther PopulationDinamicas, Persistencia y Manejo Genetico de la Poblacion en Peligro de Extincion de Pantera de Florida",2019,"['Van De Kerk, M', 'Onorato, DP', 'Hostetler, JA', 'Bolker, BM', 'Oli, MK']",State University System of Florida
https://doi.org/10.1002/wmon.1039,Roles of maternal condition and predation in survival of juvenile Elk in Oregon,2019,"['Johnson, BK', 'Jackson, DH', 'Cook, RC', 'Clark, DA', 'Coe, PK', 'Cook, JG', 'Rearden, SN', 'Findholt, SL', 'Noyes, JH']",Oregon State University
